Id,Price
16296,280076.0408984375
1095,131108.14828125
12528,146828.764609375
7348,269645.85890625
11663,175851.30578125
1803,202643.0080859375
1510,230260.2094140625
16045,197113.4284765625
2900,152055.59734375
3236,164089.5016015625
1318,227989.9908203125
14948,229150.338984375
7840,313942.7771875
15325,181010.85125
8700,153158.70713541665
15706,188718.4806640625
14449,167645.063984375
16117,179164.824140625
4529,199716.171171875
11199,176745.7337109375
4052,390723.423671875
821,206924.519375
68,279607.7598046875
554,104428.1657421875
452,187532.1713671875
11394,353025.160859375
11393,156137.70560546874
9535,152444.54953125
4024,186106.74015625
10069,224101.298984375
12007,152303.74
12368,407514.157578125
1259,328584.3665234375
1124,329308.372734375
3707,192924.0073828125
8767,169945.5598828125
1919,167569.2961328125
16741,158866.2540234375
6664,272991.9477734375
5688,365290.61609375
7799,183704.8958984375
14843,296417.9251953125
7532,131067.020625
8133,131419.4819921875
6264,344240.324921875
4125,165593.1210546875
2410,173184.192890625
13607,204479.03859375
1716,280148.077109375
1370,119765.8315234375
2273,380145.359609375
15298,323322.863828125
4284,245077.0183203125
12303,145869.164609375
7808,139184.026328125
2203,140347.0118359375
7237,129973.6586328125
15864,140748.7536328125
2844,137682.5746484375
5729,167466.6339453125
11812,375087.20515625
1779,154344.894453125
6442,133561.02861328126
6160,206937.119609375
8266,194292.9341015625
9903,154808.56828125
2867,141092.77171875
6998,176635.01359375
13932,172933.441328125
12587,166506.12328125
3611,244831.6626953125
2646,288131.2262109375
1890,160811.42265625
860,241774.6343359375
14187,193321.193046875
12569,297336.2212890625
1276,96417.8937890625
12025,224930.0480078125
4890,299519.7021484375
14410,304665.708359375
10352,244374.77783203125
11407,355780.17885937495
10384,175462.68109375
7622,335567.751171875
12578,164137.436796875
15820,164433.919296875
563,195543.301875
15226,168036.6598828125
6396,211158.7668229167
6247,131664.075
3339,155773.3791015625
10975,262417.8922265625
7475,102639.141015625
11129,219447.6317578125
3051,238002.6634375
10232,250031.8465625
14106,181067.9544921875
5502,235812.94109375
4558,70271.32173828124
4181,133475.150234375
8426,120236.96639973958
6611,151781.103203125
14641,149282.4640234375
15539,278895.351015625
13119,144955.5512109375
11716,180397.01564453126
7316,246703.59099609376
7791,121080.22357421875
13034,323754.2689453125
1068,243395.3553515625
4060,164152.7349609375
10172,214644.358125
2591,167263.4275390625
12494,346695.1703125
7828,353266.4846875
15284,179797.602265625
7947,173370.9545703125
16335,214659.338671875
10234,342596.783203125
2797,249346.5073828125
5341,237840.2919921875
3059,307357.19625
1559,86862.80070703125
15320,265407.6960546875
10284,363157.637421875
4134,221357.5442578125
4481,227565.30140625
7222,159450.0349609375
4062,232271.46734375
2192,155630.8263671875
9637,178072.99390625
16236,163281.8976171875
4272,169913.394921875
9406,271413.46640625
14309,220526.826875
1946,297453.7191015625
16235,235507.4594140625
7146,171909.68
16784,236851.8137890625
349,330849.2984375
6251,167765.9248828125
5128,354436.299296875
11718,157848.7841796875
16721,94563.188125
12517,196499.76
15961,180999.1682421875
9428,161278.893671875
14541,144237.9493359375
10168,112160.7244921875
11270,151137.5420703125
13210,237947.1509765625
11518,165593.7078125
12612,169340.741640625
16352,117744.95421875
9935,130169.407265625
15521,270232.29296875
11482,193539.08714543268
11443,170177.200078125
9459,247499.29953125
9218,178023.98578125
854,150106.92765625
5619,153894.75125
9208,170015.64828125
4391,128306.45578125
15207,159002.9892578125
7183,187959.9151953125
16442,217615.64026041667
7936,82751.094140625
10606,403467.505234375
4979,165260.331328125
4854,280856.8680859375
16476,122051.0076953125
10516,156896.7519140625
16261,278604.947890625
90,375623.49203125
5433,182766.4387890625
14338,149187.305625
13487,224217.84328125
8211,454508.3312890625
170,171574.32125
14051,107317.72435546874
10686,198882.4495703125
7595,296384.1515625
6777,335863.65
14661,162338.3490234375
13991,318188.5860546875
16795,171641.4278125
2740,131674.5686328125
7368,350975.6040625
2413,254914.259296875
1852,466253.3323828125
15200,343795.132890625
8467,317899.223515625
16379,291812.37501953123
3375,178130.9893359375
5945,444687.1428125
2641,186061.8761328125
2837,299666.5648828125
3498,220330.94490885417
10876,155063.357578125
1285,210360.737578125
9285,239805.432734375
4015,335281.6674609375
2526,182650.19229951745
7814,189190.3109765625
7117,259523.6127734375
12359,137310.315859375
3303,313921.940390625
13874,171673.3792578125
5484,179999.73125
15067,157244.11390625
12639,220191.828359375
3388,218093.8514453125
4256,192849.70046223956
15738,203981.9062109375
14049,195180.1732421875
15780,188001.7854296875
9564,178095.0490234375
11910,216060.09359375
11315,172697.519453125
1733,155450.30453125
3910,356947.17953125
7552,457074.818828125
254,195594.87125
5222,197358.4314453125
8314,235426.9904296875
16743,124741.63220703125
10335,112846.7720703125
8226,283142.045859375
12254,217882.0911328125
13152,217057.8684375
15020,199012.3433984375
16349,223184.84568359374
11924,169709.809296875
12543,183499.01006256766
14114,227561.89390625
12318,257411.276015625
15383,178063.9921875
6679,194988.9374700521
635,189420.0646875
15993,254102.652109375
11375,192649.4968359375
11216,182877.58375
15401,223889.1270703125
11301,144782.20431640625
13804,255843.639296875
10839,186045.497265625
1588,341086.4797265625
3596,180334.3041796875
5816,171505.7021484375
8099,127862.59953125
6551,207813.7535546875
14075,466677.2755078125
13431,202584.754140625
9481,332354.4995703125
5295,150431.5302734375
15859,348728.1353125
10634,301425.0172265625
444,203828.5140625
11686,235208.0018359375
1213,202707.6460026042
13970,164780.9878125
6849,399204.009609375
9911,235856.0597265625
5649,130174.21703125
7184,236045.7801171875
5877,289648.32125
1655,255664.0759765625
15301,208140.486015625
12389,256500.27828125
5241,274191.6680859375
7048,174827.9268359375
10574,141290.0298046875
8593,143449.7101953125
4752,176119.39254957932
14663,179799.0521484375
10994,204654.7353125
87,93299.61091796875
5132,111852.8546484375
6372,438844.6275
7411,297349.20671875
3319,230270.8189453125
9355,123554.822109375
5139,270727.46484375
56,302430.0304296875
3249,161445.0675
5047,74056.42607421875
13238,315899.28239583335
2190,239207.473515625
15599,182277.2127734375
6542,151945.114375
1968,133633.4719140625
5630,190417.8482421875
9157,237035.663203125
789,176418.461015625
1413,265824.6366015625
12514,199257.6050390625
13459,125416.9130859375
1345,229697.297734375
4034,202399.7509375
15169,139424.6463671875
6770,244202.183359375
3334,194880.9859765625
12998,151070.853671875
15870,235118.3905859375
1871,144695.8802734375
5770,145524.5266015625
13196,118659.3901171875
7633,210319.5443359375
10699,213642.144609375
15470,199520.658125
1903,471211.5802734375
13860,206979.239453125
7649,181590.4376171875
11043,208160.4758203125
2922,233419.1524609375
7538,340988.47015625
9477,121027.0357421875
117,444877.3123828125
1457,255409.55
7082,169810.2720638021
3053,261105.32890625
12522,116136.71615234375
5744,474875.2070703125
13566,379262.0962890625
1464,113346.95859375
3852,123059.457421875
9557,228652.5501171875
14719,412572.413984375
13978,123392.8571484375
3286,148727.7885546875
13019,340495.48046875
1421,149144.350234375
13502,181039.776796875
14811,124638.05734375
9297,286688.70599609375
7749,427074.239453125
16555,122325.8619140625
14576,193315.83703125
12766,148638.5949609375
4679,202947.7093359375
10033,201862.499140625
11231,242092.99703125
15112,144491.0826953125
10617,182281.764296875
2175,170453.6210546875
16502,413315.17171875
10106,193238.557109375
12561,149419.069765625
15907,295717.254375
8069,119776.4385546875
8316,115746.40388671875
12343,245452.5405078125
12092,169352.85453125
1527,171830.2843359375
10010,243474.466953125
655,109505.4230859375
10549,152315.8538671875
3248,121961.1301953125
13499,347213.505546875
14959,215332.20859375
6070,159526.146328125
11360,270828.659921875
12102,185521.5566796875
11870,303741.7011328125
3713,89866.99869140625
3230,148012.53234375
7742,233346.764140625
15092,342386.726015625
8728,325979.7227734375
3386,130768.74861328125
9409,150446.545078125
16545,250309.1474609375
3127,171289.632734375
11344,183148.81984375
2112,209092.1689453125
7310,193640.092734375
6313,219562.7316796875
3681,372462.278984375
5114,309414.399296875
270,152693.8166796875
14350,185067.5616796875
12223,344655.1363671875
1066,157305.45015625
16116,246099.8400390625
11410,469530.7826171875
4088,170301.43049479165
5956,185654.3688671875
14669,155807.263671875
13871,138827.20171875
4126,247583.31375
12114,203958.50921875
16607,145310.692734375
4266,228416.061953125
13518,204649.460390625
11856,250337.6723046875
3885,243823.623515625
8891,154986.758671875
4964,176444.45578125
7696,143551.1740234375
6894,127097.377734375
9766,159643.6512890625
4800,155279.7147265625
2840,186659.960625
4743,162313.1495703125
13562,433236.72296875
8301,202370.821953125
5405,180548.590859375
1535,167032.6458984375
9073,116426.75775390625
1698,340771.6953125
12262,229803.52046875
6794,161387.1541796875
12701,176731.4766796875
8432,176306.786953125
13540,134523.545546875
8629,149452.3682421875
1440,178262.2893359375
8596,213799.729375
9575,284378.383046875
14976,105006.27638671875
3149,227703.90765625
5157,179465.9602734375
10748,182851.067265625
9719,362447.858671875
6376,181634.5623874081
9733,170977.6067578125
4749,196741.290390625
4994,383745.49203125
538,185486.8880859375
5512,118458.32375
9778,162689.4398046875
9761,131145.4750390625
3174,379126.0866015625
13429,184189.712109375
10467,70307.326875
14129,199077.80921875
13608,209582.1110546875
11106,137261.416171875
12048,174738.6756596684
1054,338273.542265625
3582,241206.7844921875
1566,151962.12125
11529,145066.903125
11859,146808.5314453125
10582,131009.52
14907,399219.10453125
14039,166294.5146484375
10489,150858.09265625
3331,315948.247265625
10153,241679.1627734375
5271,171885.7280301339
11871,358864.233359375
776,117578.0223828125
3994,135122.1306640625
9433,72578.62235839844
14275,144667.2130859375
8030,234642.6444921875
8169,299688.810703125
8053,196439.7290625
4822,249449.03890625
13197,239825.972578125
13634,239216.821640625
8951,144879.0296484375
12176,266897.99203125
15471,144999.1785546875
14962,129292.4480859375
12512,116866.9387890625
8697,425762.1726171875
7095,222671.08125
13639,206767.1728125
16660,173614.6300390625
5848,134206.78796875
5386,155294.063359375
10880,282337.0832421875
3954,180665.7288457661
13426,301792.1703515625
5966,201468.33140625
16315,264088.550859375
7455,180119.489140625
11071,232837.4959765625
14740,222219.6862890625
16087,189225.9806640625
8931,262692.2142578125
15289,169044.4597265625
16089,249604.215390625
12128,181570.1116796875
4724,193367.1175
8585,200306.1076171875
7188,233869.51859375
5423,154498.825703125
10488,186366.819140625
5980,205882.9691796875
8376,237522.213203125
12397,145082.1770703125
16496,180924.3277734375
4891,241915.165859375
9710,159224.993125
6339,170319.66109375
244,198534.66140625
5002,231348.7705078125
5358,187737.39640625
7636,140060.0510546875
9361,325085.7255078125
3601,115758.1143359375
15755,155040.112734375
172,188213.3865234375
3037,341729.79515625
577,222859.290625
3607,172713.3719921875
2515,118162.1351953125
10413,159452.8264453125
10511,222843.559921875
4637,422715.88671875
12736,262371.03265625
9534,230204.881015625
11641,167849.91859375
10419,268238.27671875
15313,177286.9858984375
14915,202045.8891796875
12409,356711.63390625
9405,124905.81280273438
14066,201212.47205078125
14108,207148.4489453125
11931,232021.36953125
11464,331719.0984375
926,148327.419453125
11190,217136.6626041667
10260,185093.1991113281
12712,200173.427109375
1234,234592.9681640625
11608,107709.92169921874
3776,244769.2994140625
4881,200894.057578125
10266,213812.52125
3262,237399.4597265625
3576,397213.182890625
16604,406728.971875
8041,189532.14337890624
10691,242832.03754113973
8357,190099.2090625
11661,146019.4462109375
4453,239186.1929296875
15936,216516.04553385417
8463,227457.1494921875
15770,243235.2598046875
466,169194.4019140625
14965,88983.95984375
11227,170184.723203125
9894,298201.453828125
11746,187842.1665234375
4118,140390.69328125
756,324823.2429296875
15589,151789.352890625
109,335525.499296875
5778,218010.962265625
1731,93468.6691015625
3450,149692.4251395089
2961,207985.853046875
222,175739.0450390625
11454,282968.982734375
7339,190389.8456640625
12096,101542.341953125
14074,214295.400703125
4058,218069.6891796875
6603,301556.8741015625
3289,125919.4754296875
16681,229282.6252734375
8200,294255.96234375
3343,157534.69734375
7802,189474.466328125
2082,395714.6225390625
217,256855.823828125
1720,171438.4438671875
7224,233108.2305078125
6176,136563.63046875
12571,252878.237109375
16666,323662.2128125
8908,189520.574140625
6914,177470.421875
5428,208400.155390625
381,162824.4797265625
3991,177788.23359375
16365,242068.83935546875
1046,177105.34734561012
391,155136.6130078125
9212,352952.5996875
3022,191226.73415625
9961,127317.16063476562
6764,295668.456875
7720,177469.77611718752
4809,236141.810625
8877,292351.7524609375
7817,179527.257109375
10614,121631.6441015625
5553,222877.2147265625
16488,110758.00763671874
11002,164646.9829296875
13592,308118.24765625
15050,220577.8094140625
13553,269959.28609375
9041,196593.4623046875
5461,391749.6124609375
16274,285054.0711328125
2138,127911.60967745537
6245,170255.81109375
8245,162966.3370703125
6491,209650.4621484375
13218,205329.32169661456
13101,121624.86931640626
10462,129150.567578125
4079,184194.512109375
1506,391299.365546875
14107,115492.98861328125
12215,268786.66390625
11576,320995.8339453125
10567,207163.1644921875
12713,211898.3198307292
1468,448862.01125
2549,270589.304609375
4172,220071.680703125
12380,237935.7225390625
3513,96709.1105859375
8165,296192.69659375004
1127,220710.2608984375
14601,413770.5634375
15526,321180.62890625
986,308377.2757421875
14968,208814.30453125
9348,211750.8183984375
6317,257680.36546875
7497,76922.3033203125
5079,359017.108671875
528,175645.609765625
10964,148898.4655859375
5812,310154.7772265625
11022,214017.218203125
16251,134882.6033203125
5863,118706.830078125
8664,216146.874609375
5396,199399.776796875
6917,256868.0534375
12776,118328.20494140625
473,241730.8906640625
13333,219707.9496875
13023,192363.210625
7357,204909.472734375
10955,446851.5715625
11914,361928.6812109375
12535,152945.128984375
11205,193746.2432421875
13209,189056.3125
16119,322595.631640625
2174,250291.331328125
4834,209147.15328125
10151,167766.576953125
5584,205052.12625
6672,210991.8051171875
12858,286372.3037890625
5106,166625.99296875
8884,176161.369609375
13766,154858.0186328125
12556,106940.9940234375
12910,236982.3694140625
6258,115233.25689453125
7100,244706.758984375
1793,185336.8638671875
3335,160386.1830859375
12835,200752.03502604167
10591,160689.3448828125
15707,220586.9441796875
16389,157961.9210546875
7440,368997.2542578125
6293,177095.326328125
3937,198387.8076171875
16527,183025.3586328125
5102,235582.1436328125
10734,361047.048984375
7986,158416.921640625
6495,98080.98453125
9571,234636.586484375
5131,211929.69296875
10761,363239.87953125
143,406957.7503125
13829,167080.277734375
13662,238593.440390625
1771,143305.638046875
5448,190095.8658203125
8594,158972.636484375
12038,292116.9668359375
16471,183424.5608984375
16764,125875.549296875
1282,171193.313046875
15101,266043.60953125
9473,136820.28333984374
2324,374454.40984375
14448,244176.86484375
6000,73879.59954101563
2077,125331.61203125
12960,246838.6646484375
15837,194680.13296875
8805,242343.622265625
9987,231928.003828125
1580,285583.0196875
11089,121154.41490234375
10926,216901.252890625
12773,419846.205703125
6490,245896.5409375
10858,119287.801640625
2831,124325.4302734375
16326,141490.3205078125
371,242215.9698828125
8852,184774.427421875
6713,307385.5495703125
4230,193189.532578125
3639,217216.65713541667
3642,197088.722890625
5149,211047.9790625
2861,193583.99375
13300,92039.1016796875
2807,380448.0221484375
5919,103679.2734375
12716,524351.6489140625
4271,232663.681328125
16055,267543.9445215774
3747,239809.1849088542
5857,240336.6222265625
6884,340405.6011328125
16027,298292.0518359375
3512,349741.048828125
5181,177935.0715234375
16732,256786.91
1908,179542.0929296875
12082,167759.569921875
7286,131711.15578125
8216,130270.6402734375
6929,325836.37890625
3950,325321.5796484375
12479,179627.40234375
877,137104.4925390625
1366,191666.85125
384,130600.086328125
5767,196148.7097265625
6910,160025.1405078125
187,212437.6019921875
10164,317985.7873046875
8603,252089.4705078125
15834,169048.59873697915
3078,107727.70107421876
3479,263372.352578125
6671,235899.866015625
6078,153686.59046875
16271,131251.688359375
16191,170480.451875
11544,193360.201171875
7781,195738.5290625
14918,325449.3878125
6238,206566.0517578125
12989,186393.579453125
11907,184499.1772265625
9696,153791.3300390625
14084,326331.8541015625
3895,157477.33140625
4367,168753.7048828125
8453,67525.72011230468
7638,330175.6870703125
8373,241580.82640625
4674,181723.10222139247
15787,150466.4265234375
5903,263303.5886328125
13679,200185.590234375
9018,346451.663125
15823,249456.0073828125
13289,133210.0552734375
9896,185815.996171875
14436,185693.35984375
5547,263376.0050390625
4048,286276.8882421875
16579,201155.49703125
8550,207194.236328125
9385,272508.08958984376
5242,147165.817578125
31,225091.252109375
6144,267760.5131640625
3990,194390.59859375
2523,93678.98798828125
12608,259020.9241015625
7234,179338.8246875
15264,209128.285859375
9623,187443.5712890625
3161,328365.2503515625
7425,104891.031484375
13021,258132.69734375
4044,144432.8069921875
15411,242479.9417578125
979,292162.2191015625
5514,240979.4591796875
4817,167954.9566015625
2115,187761.363125
10571,270003.19125
8992,250869.37546875
15546,180150.5399609375
11359,125882.1340625
11972,184014.3254296875
12838,168974.050234375
5948,118921.51589192709
422,267592.78515625
4855,150112.5552734375
16197,111098.33076171875
8926,415701.56828125
5703,184820.38796875
8848,212378.096484375
7039,305479.2339453125
3806,151522.2237890625
15154,213109.183046875
13132,179127.16953125
7438,212444.0609375
4398,219415.8982421875
2440,184106.1641015625
3751,156500.5005859375
1476,175529.31950574368
2264,289065.934609375
16444,170303.9994921875
10704,173191.34927734375
4033,134292.86603515624
4508,113477.3220703125
16290,252690.98828125
10387,195468.9884375
5457,151000.7193359375
4910,279607.887890625
7451,204250.1804296875
10732,161559.38203125
8015,137281.5934765625
6148,177555.76294732862
5892,251842.018828125
7825,218902.3176171875
6851,238560.3963671875
6633,207479.978515625
2139,272780.9003125
10213,298629.7687890625
2830,212152.55703125
13907,111571.9932421875
15897,349250.6801953125
8311,170990.242265625
14230,197090.0964453125
3878,176487.920078125
13732,168746.8734765625
12110,181790.595859375
10675,365681.2121875
12946,125739.2582421875
16754,213923.1169140625
4394,267789.06671875
16728,174260.877421875
14378,319526.759765625
9949,176368.85984375
994,184123.2067578125
13258,146193.2623046875
5883,388202.731875
6933,360479.5966015625
13193,217847.814921875
13286,167534.620625
13407,371145.33375
7512,119070.2590625
7221,201301.911328125
14428,134808.432421875
1740,199630.1486328125
3,142283.1008984375
12952,224383.7604296875
11537,135306.129453125
2558,118453.3655859375
14081,285451.264296875
3517,223379.91828125
7149,231564.897890625
15777,111150.02326171874
8995,241038.15640625
826,352876.105625
509,256911.43076822915
14875,342075.3311328125
6591,166721.556875
11283,111059.4453125
9897,235496.246015625
14902,185549.3121484375
14291,175721.06484375
3162,237883.3784375
4206,181776.548203125
11580,191843.2851171875
2007,185985.2945703125
14939,324462.6223828125
13572,214373.59125
10720,128546.01921875
4253,313842.8909375
10857,110630.53787109375
6254,182701.55859375
14681,220415.3651171875
8080,128168.941328125
8006,167235.58953125
13135,269626.4791015625
4527,213485.6211328125
12688,200826.98140625
15920,115481.25890625
16786,126539.7277734375
16637,184505.39296875
949,144594.7855078125
10696,299381.26234375
605,273037.36234375
10819,213690.749765625
9490,160265.2624609375
1813,210756.188046875
15958,338019.3624609375
10873,378993.2346875
14381,210555.221015625
5745,128059.9486328125
286,261884.523984375
14799,280333.9729296875
437,165544.943359375
12172,92450.70181640625
8534,135846.2462890625
14463,439503.32171875
13672,183265.3923046875
6720,197907.6279947917
16057,209829.8821744792
2659,463137.345625
11649,172358.5042578125
4478,119117.323515625
555,342454.6521484375
4819,256577.5172265625
15188,388486.5415625
16115,191351.234921875
11427,104233.30125
15483,144564.17671875
829,183800.67703125
13576,258539.8942578125
13810,234644.9971875
1052,121818.34274511719
10673,180468.032109375
8525,353074.685234375
13154,306422.027734375
13856,166739.0268359375
5125,253531.6500390625
5551,205124.318046875
14262,225664.749140625
8872,119499.163515625
10341,219554.6788671875
7231,164753.04015625
10950,217531.773828125
4031,134703.921328125
13852,116606.5088671875
5886,282656.7176953125
859,363436.8084375
9436,182365.7775
13638,330474.5440625
15337,202336.8778125
5506,254776.79
13550,110059.9719140625
12630,159754.0594921875
6466,130184.050078125
